4,2025/11/13,0.00,4342.31,0.00
2,2025/11/13,2569873.35,121652.56,109088.89
3,2025/11/13,3236478.00,79772.17,72470.00
5,2025/11/13,121400.00,-9329.08,4200.00
1,2025/11/14,1005847.00,14277.79,-24432.00
4,2025/11/14,0.00,4342.31,0.00
2,2025/11/14,2569873.35,121652.56,71282.41
3,2025/11/14,3236478.00,79772.17,46301.00
5,2025/11/14,121400.00,-9329.08,1800.00
1,2025/11/18,959487.00,18822.02,-40574.00
4,2025/11/18,9900.00,4342.31,-30.00
2,2025/11/18,2569873.35,121652.56,27059.33
3,2025/11/18,3236478.00,79772.17,-22674.00
5,2025/11/18,121400.00,-9329.08,-1680.00
1,2025/11/19,959487.00,18822.02,-38345.00
4,2025/11/19,9900.00,4342.31,108.00
2,2025/11/19,2569873.35,121652.56,13944.69
3,2025/11/19,3236478.00,79772.17,-32226.00
5,2025/11/19,121400.00,-9329.08,-2360.00
1,2025/11/20,959487.00,18822.02,-49997.00
4,2025/11/20,9900.00,4342.31,142.00
2,2025/11/20,2569873.35,121652.56,363.65
3,2025/11/20,3236478.00,79772.17,-58334.00
5,2025/11/20,121400.00,-9329.08,-1560.00
1,2025/11/24,959487.00,18822.02,-83850.00
4,2025/11/24,9900.00,4342.31,90.00
2,2025/11/24,2569873.35,121652.56,-37781.71
3,2025/11/24,3236478.00,79772.17,-94227.00
5,2025/11/24,121400.00,-9329.08,-3320.00
1,2025/11/25,959487.00,18822.02,-73381.00
4,2025/11/25,9900.00,4342.31,416.00
2,2025/11/25,2569873.35,121652.56,-4105.73
3,2025/11/25,3236478.00,79772.17,-77851.00
5,2025/11/25,121400.00,-9329.08,-2640.00
1,2025/11/26,959487.00,18822.02,-67332.00
4,2025/11/26,9900.00,4342.31,416.00
2,2025/11/26,2569873.35,121652.56,5181.41
3,2025/11/26,3236478.00,79772.17,-74797.00
5,2025/11/26,121400.00,-9329.08,-2520.00
1,2025/11/27,959487.00,18822.02,-67381.00
4,2025/11/27,9900.00,4342.31,572.00
2,2025/11/27,2534509.35,137565.20,-12603.85
3,2025/11/27,3236478.00,79772.17,-87244.00
5,2025/11/27,121400.00,-9329.08,-1560.00
1,2025/11/28,959487.00,18822.02,-58406.00
4,2025/11/28,9900.00,4342.31,572.00
2,2025/11/28,2534509.35,137565.20,8301.09
3,2025/11/28,3236478.00,79772.17,-65116.00
5,2025/11/28,121400.00,-9329.08,-2360.00
1,2025/12/1,959487.00,18822.02,-45872.00
4,2025/12/1,9900.00,4342.31,842.00
2,2025/12/1,2534509.35,137565.20,9792.53
3,2025/12/1,3236478.00,79772.17,-43694.00
5,2025/12/1,121400.00,-9329.08,-3440.00
1,2025/12/2,959487.00,18822.02,-58351.00
4,2025/12/2,9900.00,4342.31,942.00
2,2025/12/2,2534509.35,137565.20,-20410.69
3,2025/12/2,3236478.00,79772.17,-79149.00
5,2025/12/2,121400.00,-9329.08,-3160.00
1,2025/12/3,959487.00,18822.02,-64903.00
4,2025/12/3,9900.00,4342.31,790.00
2,2025/12/3,2534509.35,137565.20,-27152.99
3,2025/12/3,3236478.00,79772.17,-88695.00
5,2025/12/3,121400.00,-9329.08,-3560.00
1,2025/12/4,959487.00,18822.02,-55737.00
4,2025/12/4,9900.00,4342.31,774.00
2,2025/12/4,2534509.35,137565.20,-33966.49
3,2025/12/4,3236478.00,79772.17,-87491.00
5,2025/12/4,121400.00,-9329.08,-5440.00
1,2025/12/5,959487.00,18822.02,-48327.00
4,2025/12/5,9900.00,4342.31,784.00
2,2025/12/5,2534509.35,137565.20,7933.37
3,2025/12/5,3236478.00,79772.17,-58656.00
5,2025/12/5,121400.00,-9329.08,-4640.00
1,2025/12/8,959487.00,18822.02,-36949.00
4,2025/12/8,9900.00,4342.31,744.00
2,2025/12/8,2534509.35,137565.20,33465.27
3,2025/12/8,3236478.00,79772.17,-58548.00
5,2025/12/8,121400.00,-9329.08,-5440.00
1,2025/12/9,959487.00,18822.02,-48586.00
4,2025/12/9,9900.00,4342.31,694.00
2,2025/12/9,2524247.35,149020.94,-7859.33
3,2025/12/9,3208695.00,80611.39,-75341.00
5,2025/12/9,121400.00,-9329.08,-5720.00
1,2025/12/11,959487.00,18822.02,-56397.00
4,2025/12/11,9900.00,4342.31,888.00
2,2025/12/11,2524247.35,149020.94,-5834.57
3,2025/12/11,3208695.00,80611.39,-77160.00
5,2025/12/11,121400.00,-9329.08,-6120.00
1,2025/12/12,959487.00,18822.02,-35286.00
4,2025/12/12,9900.00,4342.31,1116.00
2,2025/12/12,2524247.35,149020.94,45482.47
3,2025/12/12,3208695.00,80611.39,-47259.00
5,2025/12/12,121400.00,-9329.08,-4760.00
1,2025/12/15,866837.00,31349.37,-53320.00
4,2025/12/15,9900.00,4342.31,1246.00
2,2025/12/15,2558367.35,167414.15,-3252.25
3,2025/12/15,3208695.00,80611.39,-71658.00
5,2025/12/15,121400.00,-9329.08,-3960.00
1,2025/12/16,866837.00,31349.37,-65845.00
